season,game_id,game_date,season_phase,game_time_et,matchup_key,player_id,player,team_abbr,opponent_abbr,is_home,starter,position,minutes,points,rebounds,assists,three_made,three_attempts,turnovers,steals,blocks,oreb,dreb,personal_fouls,fgm,fga,ftm,fta,plus_minus,team_score,opponent_score,PTS,REB,AST,THREES,PRA,PA,PR,RA,source
2024,401620348,2024-07-10,regular,2024-07-10T15:00-04:00,LV-SEA,2529122,Chelsea Gray,LV,SEA,False,True,G,34.0,11,0,6,1,2,4,0,1,0,0,1,5,8,0,0,+5,84,79,11.0,0.0,6.0,1.0,17.0,17.0,11.0,6.0,espn_site_api
2024,401620348,2024-07-10,regular,2024-07-10T15:00-04:00,LV-SEA,3065570,Kelsey Plum,LV,SEA,False,True,G,34.0,13,2,4,2,6,1,0,0,1,1,3,5,13,1,1,+9,84,79,13.0,2.0,4.0,2.0,19.0,17.0,15.0,6.0,espn_site_api
2024,401620348,2024-07-10,regular,2024-07-10T15:00-04:00,LV-SEA,4065870,Jackie Young,LV,SEA,False,True,G,34.0,27,5,4,1,6,4,1,0,0,5,5,10,19,6,7,+9,84,79,27.0,5.0,4.0,1.0,36.0,31.0,32.0,9.0,espn_site_api
2024,401620348,2024-07-10,regular,2024-07-10T15:00-04:00,LV-SEA,924,Alysha Clark,LV,SEA,False,False,F,28.0,5,3,1,1,6,0,1,0,1,2,3,2,9,0,0,+6,84,79,5.0,3.0,1.0,1.0,9.0,6.0,8.0,4.0,espn_site_api
2024,401620348,2024-07-10,regular,2024-07-10T15:00-04:00,LV-SEA,1054,Tiffany Hayes,LV,SEA,False,False,G,12.0,4,1,1,0,1,0,0,0,0,1,2,1,2,2,2,-4,84,79,4.0,1.0,1.0,0.0,6.0,5.0,5.0,2.0,espn_site_api
2024,401620348,2024-07-10,regular,2024-07-10T15:00-04:00,LV-SEA,4398907,Kate Martin,LV,SEA,False,False,G,6.0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,-4,84,79,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,espn_site_api
2024,401620348,2024-07-10,regular,2024-07-10T15:00-04:00,LV-SEA,1068,Nneka Ogwumike,SEA,LV,True,True,F,35.0,9,8,2,1,3,2,1,0,2,6,0,4,15,0,1,-7,79,84,9.0,8.0,2.0,1.0,19.0,11.0,17.0,10.0,espn_site_api
2024,401620348,2024-07-10,regular,2024-07-10T15:00-04:00,LV-SEA,4420318,Ezi Magbegor,SEA,LV,True,True,F,36.0,10,10,3,0,1,2,0,0,3,7,2,5,7,0,0,-4,79,84,10.0,10.0,3.0,0.0,23.0,13.0,20.0,13.0,espn_site_api
2024,401620348,2024-07-10,regular,2024-07-10T15:00-04:00,LV-SEA,4432830,Jordan Horston,SEA,LV,True,True,F,27.0,2,7,2,0,1,2,1,0,1,6,2,1,6,0,0,-2,79,84,2.0,7.0,2.0,0.0,11.0,4.0,9.0,9.0,espn_site_api
2024,401620348,2024-07-10,regular,2024-07-10T15:00-04:00,LV-SEA,2491205,Skylar Diggins,SEA,LV,True,True,G,38.0,16,4,8,0,2,1,0,1,0,4,4,7,13,2,2,-5,79,84,16.0,4.0,8.0,0.0,28.0,24.0,20.0,12.0,espn_site_api
2024,401620348,2024-07-10,regular,2024-07-10T15:00-04:00,LV-SEA,2987869,Jewell Loyd,SEA,LV,True,True,G,35.0,28,3,3,2,4,4,1,0,0,3,3,8,22,10,11,-10,79,84,28.0,3.0,3.0,2.0,34.0,31.0,31.0,6.0,espn_site_api
2024,401620348,2024-07-10,regular,2024-07-10T15:00-04:00,LV-SEA,4068161,Joyner Holmes,SEA,LV,True,False,F,9.0,8,2,1,0,2,1,0,0,1,1,1,4,6,0,0,+1,79,84,8.0,2.0,1.0,0.0,11.0,9.0,10.0,3.0,espn_site_api
2024,401620348,2024-07-10,regular,2024-07-10T15:00-04:00,LV-SEA,887,Sami Whitcomb,SEA,LV,True,False,G,7.0,4,1,0,0,1,1,1,0,0,1,1,1,2,2,2,+5,79,84,4.0,1.0,0.0,0.0,5.0,4.0,5.0,1.0,espn_site_api
2024,401620348,2024-07-10,regular,2024-07-10T15:00-04:00,LV-SEA,3142948,Victoria Vivians,SEA,LV,True,False,G,13.0,2,5,0,0,3,0,0,0,3,2,1,1,6,0,0,-3,79,84,2.0,5.0,0.0,0.0,7.0,2.0,7.0,5.0,espn_site_api
2024,401620349,2024-07-10,regular,2024-07-10T15:30-04:00,DAL-PHX,2529130,Natasha Howard,DAL,PHX,False,True,F,32.0,19,5,2,0,0,3,1,1,1,4,3,7,10,5,8,-2,84,100,19.0,5.0,2.0,0.0,26.0,21.0,24.0,7.0,espn_site_api
2024,401620349,2024-07-10,regular,2024-07-10T15:30-04:00,DAL-PHX,3913903,Teaira McCowan,DAL,PHX,False,True,C,28.0,15,10,1,0,0,3,1,0,4,6,3,7,10,1,2,-3,84,100,15.0,10.0,1.0,0.0,26.0,16.0,25.0,11.0,espn_site_api
2024,401620349,2024-07-10,regular,2024-07-10T15:30-04:00,DAL-PHX,2529047,Odyssey Sims,DAL,PHX,False,True,G,37.0,19,2,4,5,6,3,1,0,0,2,3,6,11,2,3,-14,84,100,19.0,2.0,4.0,5.0,25.0,23.0,21.0,6.0,espn_site_api
2024,401620349,2024-07-10,regular,2024-07-10T15:30-04:00,DAL-PHX,3904577,Arike Ogunbowale,DAL,PHX,False,True,G,38.0,13,2,13,2,8,0,1,0,0,2,4,4,14,3,3,-16,84,100,13.0,2.0,13.0,2.0,28.0,26.0,15.0,15.0,espn_site_api
2024,401620349,2024-07-10,regular,2024-07-10T15:30-04:00,DAL-PHX,4432865,Jacy Sheldon,DAL,PHX,False,True,G,29.0,4,2,1,0,2,1,0,0,2,0,1,1,4,2,2,-16,84,100,4.0,2.0,1.0,0.0,7.0,5.0,6.0,3.0,espn_site_api
2024,401620349,2024-07-10,regular,2024-07-10T15:30-04:00,DAL-PHX,3142255,Monique Billings,DAL,PHX,False,False,F,14.0,8,3,1,0,0,0,1,0,0,3,1,4,6,0,0,-6,84,100,8.0,3.0,1.0,0.0,12.0,9.0,11.0,4.0,espn_site_api
2024,401620349,2024-07-10,regular,2024-07-10T15:30-04:00,DAL-PHX,3916514,Kalani Brown,DAL,PHX,False,False,C,11.0,6,1,1,0,0,2,0,0,0,1,3,3,4,0,0,-13,84,100,6.0,1.0,1.0,0.0,8.0,7.0,7.0,2.0,espn_site_api
2024,401620349,2024-07-10,regular,2024-07-10T15:30-04:00,DAL-PHX,5106150,Stephanie Soares,DAL,PHX,False,False,C,2.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,84,100,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,espn_site_api
2024,401620349,2024-07-10,regular,2024-07-10T15:30-04:00,DAL-PHX,4399114,Lou Lopez Senechal,DAL,PHX,False,False,G,4.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,-5,84,100,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,espn_site_api
2024,401620349,2024-07-10,regular,2024-07-10T15:30-04:00,DAL-PHX,5209660,Sevgi Uzun,DAL,PHX,False,False,G,5.0,0,0,1,0,1,1,0,0,0,0,0,0,3,0,0,-5,84,100,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,espn_site_api
2024,401620349,2024-07-10,regular,2024-07-10T15:30-04:00,DAL-PHX,4065759,Mikiah Herbert Harrigan,PHX,DAL,True,True,F,25.0,12,2,1,2,5,0,2,2,0,2,4,5,8,0,0,+5,100,84,12.0,2.0,1.0,2.0,15.0,13.0,14.0,3.0,espn_site_api
2024,401620349,2024-07-10,regular,2024-07-10T15:30-04:00,DAL-PHX,2490553,Brittney Griner,PHX,DAL,True,True,C,31.0,23,4,4,2,2,1,3,2,2,2,2,9,15,3,3,+9,100,84,23.0,4.0,4.0,2.0,31.0,27.0,27.0,8.0,espn_site_api
2024,401620349,2024-07-10,regular,2024-07-10T15:30-04:00,DAL-PHX,2529137,Natasha Cloud,PHX,DAL,True,True,G,35.0,14,3,6,2,5,6,1,0,0,3,2,4,7,4,4,+6,100,84,14.0,3.0,6.0,2.0,23.0,20.0,17.0,9.0,espn_site_api
2024,401620349,2024-07-10,regular,2024-07-10T15:30-04:00,DAL-PHX,2998938,Kahleah Copper,PHX,DAL,True,True,G,34.0,32,5,4,1,4,3,0,0,1,4,4,12,19,7,9,+15,100,84,32.0,5.0,4.0,1.0,41.0,36.0,37.0,9.0,espn_site_api
2024,401620349,2024-07-10,regular,2024-07-10T15:30-04:00,DAL-PHX,3102133,Rebecca Allen,PHX,DAL,True,True,G,21.0,8,1,0,1,3,0,1,1,1,0,2,3,6,1,1,+9,100,84,8.0,1.0,0.0,1.0,9.0,8.0,9.0,1.0,espn_site_api
2024,401620349,2024-07-10,regular,2024-07-10T15:30-04:00,DAL-PHX,4068042,Natasha Mack,PHX,DAL,True,False,F,10.0,4,3,3,0,0,0,0,1,0,3,1,2,3,0,0,+7,100,84,4.0,3.0,3.0,0.0,10.0,7.0,7.0,6.0,espn_site_api
2024,401620349,2024-07-10,regular,2024-07-10T15:30-04:00,DAL-PHX,4398591,Liz Dixon,PHX,DAL,True,False,F,4.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,+2,100,84,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,espn_site_api
2024,401620349,2024-07-10,regular,2024-07-10T15:30-04:00,DAL-PHX,3907781,Sophie Cunningham,PHX,DAL,True,False,G,29.0,7,3,4,1,2,1,1,0,0,3,3,1,3,4,5,+13,100,84,7.0,3.0,4.0,1.0,14.0,11.0,10.0,7.0,espn_site_api
2024,401620349,2024-07-10,regular,2024-07-10T15:30-04:00,DAL-PHX,4068159,Sug Sutton,PHX,DAL,True,False,G,12.0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,+14,100,84,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,espn_site_api
2024,401620350,2024-07-11,regular,2024-07-11T19:00-04:00,CHI-NY,4433402,Angel Reese,CHI,NY,False,True,F,30.0,10,10,1,0,0,1,0,1,5,5,2,5,17,0,0,-3,76,91,10.0,10.0,1.0,0.0,21.0,11.0,20.0,11.0,espn_site_api
2024,401620350,2024-07-11,regular,2024-07-11T19:00-04:00,CHI-NY,4433405,Kamilla Cardoso,CHI,NY,False,True,C,20.0,8,7,1,0,0,0,0,0,1,6,2,4,5,0,0,-16,76,91,8.0,7.0,1.0,0.0,16.0,9.0,15.0,8.0,espn_site_api
2024,401620350,2024-07-11,regular,2024-07-11T19:00-04:00,CHI-NY,3058908,Lindsay Allen,CHI,NY,False,True,G,33.0,5,2,7,0,2,2,1,0,1,1,5,2,6,1,1,-7,76,91,5.0,2.0,7.0,0.0,14.0,12.0,7.0,9.0,espn_site_api
2024,401620350,2024-07-11,regular,2024-07-11T19:00-04:00,CHI-NY,3904576,Marina Mabrey,CHI,NY,False,True,G,36.0,15,3,6,4,5,5,0,0,1,2,4,5,9,1,2,-7,76,91,15.0,3.0,6.0,4.0,24.0,21.0,18.0,9.0,espn_site_api
2024,401620350,2024-07-11,regular,2024-07-11T19:00-04:00,CHI-NY,4280892,Chennedy Carter,CHI,NY,False,True,G,32.0,22,1,5,0,0,2,1,0,1,0,2,10,21,2,4,-12,76,91,22.0,1.0,5.0,0.0,28.0,27.0,23.0,6.0,espn_site_api
2024,401620350,2024-07-11,regular,2024-07-11T19:00-04:00,CHI-NY,2566453,Isabelle Harrison,CHI,NY,False,False,F,28.0,12,12,2,0,1,0,0,0,1,11,1,6,10,0,0,-9,76,91,12.0,12.0,2.0,0.0,26.0,14.0,24.0,14.0,espn_site_api
2024,401620350,2024-07-11,regular,2024-07-11T19:00-04:00,CHI-NY,3142086,Brianna Turner,CHI,NY,False,False,F,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-2,76,91,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,espn_site_api
2024,401620350,2024-07-11,regular,2024-07-11T19:00-04:00,CHI-NY,4282173,Michaela Onyenwere,CHI,NY,False,False,F,2.0,4,0,0,0,0,0,0,0,0,0,0,2,2,0,0,-2,76,91,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,espn_site_api
2024,401620350,2024-07-11,regular,2024-07-11T19:00-04:00,CHI-NY,3058902,Diamond DeShields,CHI,NY,False,False,G,9.0,0,0,1,0,1,1,0,0,0,0,2,0,2,0,0,-9,76,91,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,espn_site_api
2024,401620350,2024-07-11,regular,2024-07-11T19:00-04:00,CHI-NY,4281190,Dana Evans,CHI,NY,False,False,G,7.0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,-8,76,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,espn_site_api
2024,401620350,2024-07-11,regular,2024-07-11T19:00-04:00,CHI-NY,2998928,Breanna Stewart,NY,CHI,True,True,F,32.0,19,4,6,0,3,0,1,2,0,4,0,5,14,9,9,+18,91,76,19.0,4.0,6.0,0.0,29.0,25.0,23.0,10.0,espn_site_api
2024,401620350,2024-07-11,regular,2024-07-11T19:00-04:00,CHI-NY,4683006,Leonie Fiebich,NY,CHI,True,True,F,32.0,13,4,4,4,5,0,1,0,0,4,1,4,5,1,2,+27,91,76,13.0,4.0,4.0,4.0,21.0,17.0,17.0,8.0,espn_site_api
2024,401620350,2024-07-11,regular,2024-07-11T19:00-04:00,CHI-NY,2999101,Jonquel Jones,NY,CHI,True,True,C,33.0,18,13,3,1,1,2,0,4,2,11,3,7,12,3,3,+22,91,76,18.0,13.0,3.0,1.0,34.0,21.0,31.0,16.0,espn_site_api
2024,401620350,2024-07-11,regular,2024-07-11T19:00-04:00,CHI-NY,981,Courtney Vandersloot,NY,CHI,True,True,G,18.0,2,0,6,0,1,0,0,0,0,0,2,1,4,0,0,-20,91,76,2.0,0.0,6.0,0.0,8.0,8.0,2.0,6.0,espn_site_api
2024,401620350,2024-07-11,regular,2024-07-11T19:00-04:00,CHI-NY,4066533,Sabrina Ionescu,NY,CHI,True,True,G,34.0,21,6,4,4,7,2,2,0,1,5,1,7,17,3,4,+23,91,76,21.0,6.0,4.0,4.0,31.0,25.0,27.0,10.0,espn_site_api
2024,401620350,2024-07-11,regular,2024-07-11T19:00-04:00,CHI-NY,2529622,Kayla Thornton,NY,CHI,True,False,F,28.0,16,1,0,4,5,1,4,0,1,0,0,5,7,2,2,+19,91,76,16.0,1.0,0.0,4.0,17.0,16.0,17.0,1.0,espn_site_api
2024,401620350,2024-07-11,regular,2024-07-11T19:00-04:00,CHI-NY,4398768,Nyara Sabally,NY,CHI,True,False,F,7.0,2,2,0,0,0,1,0,2,0,2,2,1,2,0,0,-4,91,76,2.0,2.0,0.0,0.0,4.0,2.0,4.0,2.0,espn_site_api
2024,401620350,2024-07-11,regular,2024-07-11T19:00-04:00,CHI-NY,3922628,Kennedy Burke,NY,CHI,True,False,G,6.0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,-8,91,76,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,espn_site_api
2024,401620350,2024-07-11,regular,2024-07-11T19:00-04:00,CHI-NY,4433386,Jaylyn Sherrod,NY,CHI,True,False,G,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+2,91,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,espn_site_api
2024,401620350,2024-07-11,regular,2024-07-11T19:00-04:00,CHI-NY,4433661,Marquesha Davis,NY,CHI,True,False,G,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,+2,91,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,espn_site_api
2024,401620350,2024-07-11,regular,2024-07-11T19:00-04:00,CHI-NY,5130672,Ivana Dojkic,NY,CHI,True,False,G,5.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-6,91,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,espn_site_api
2024,401620351,2024-07-12,regular,2024-07-12T19:30-04:00,ATL-LV,2590093,Kiah Stokes,LV,ATL,False,True,C,14.0,0,2,0,0,0,0,0,1,0,2,2,0,0,0,0,-4,84,70,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,espn_site_api
2024,401620351,2024-07-12,regular,2024-07-12T19:30-04:00,ATL-LV,3149391,A'ja Wilson,LV,ATL,False,True,C,37.0,33,18,1,3,4,0,3,5,2,16,2,13,23,4,4,+22,84,70,33.0,18.0,1.0,3.0,52.0,34.0,51.0,19.0,espn_site_api
2024,401620351,2024-07-12,regular,2024-07-12T19:30-04:00,ATL-LV,2529122,Chelsea Gray,LV,ATL,False,True,G,31.0,5,3,5,0,3,1,1,0,0,3,1,2,9,1,2,+17,84,70,5.0,3.0,5.0,0.0,13.0,10.0,8.0,8.0,espn_site_api
2024,401620351,2024-07-12,regular,2024-07-12T19:30-04:00,ATL-LV,3065570,Kelsey Plum,LV,ATL,False,True,G,33.0,15,5,7,2,6,3,2,0,0,5,3,4,11,5,5,+22,84,70,15.0,5.0,7.0,2.0,27.0,22.0,20.0,12.0,espn_site_api
2024,401620351,2024-07-12,regular,2024-07-12T19:30-04:00,ATL-LV,4065870,Jackie Young,LV,ATL,False,True,G,35.0,19,4,6,4,8,3,0,0,0,4,2,6,13,3,4,+21,84,70,19.0,4.0,6.0,4.0,29.0,25.0,23.0,10.0,espn_site_api
2024,401620351,2024-07-12,regular,2024-07-12T19:30-04:00,ATL-LV,924,Alysha Clark,LV,ATL,False,False,F,21.0,3,2,2,1,3,1,0,1,0,2,2,1,5,0,0,0,84,70,3.0,2.0,2.0,1.0,7.0,5.0,5.0,4.0,espn_site_api
2024,401620351,2024-07-12,regular,2024-07-12T19:30-04:00,ATL-LV,1054,Tiffany Hayes,LV,ATL,False,False,G,19.0,3,0,1,0,1,0,0,0,0,0,0,1,4,1,2,+1,84,70,3.0,0.0,1.0,0.0,4.0,4.0,3.0,1.0,espn_site_api
2024,401620351,2024-07-12,regular,2024-07-12T19:30-04:00,ATL-LV,4398907,Kate Martin,LV,ATL,False,False,G,11.0,6,2,0,2,4,1,2,0,1,1,2,2,5,0,0,-9,84,70,6.0,2.0,0.0,2.0,8.0,6.0,8.0,2.0,espn_site_api
2024,401620351,2024-07-12,regular,2024-07-12T19:30-04:00,ATL-LV,4398915,Naz Hillmon,ATL,LV,True,True,F,18.0,2,9,1,0,0,0,0,0,3,6,0,1,1,0,0,-14,70,84,2.0,9.0,1.0,0.0,12.0,3.0,11.0,10.0,espn_site_api
2024,401620351,2024-07-12,regular,2024-07-12T19:30-04:00,ATL-LV,918,Tina Charles,ATL,LV,True,True,C,26.0,12,12,1,0,0,1,0,0,4,8,4,5,17,2,4,-30,70,84,12.0,12.0,1.0,0.0,25.0,13.0,24.0,13.0,espn_site_api
2024,401620351,2024-07-12,regular,2024-07-12T19:30-04:00,ATL-LV,3058901,Allisha Gray,ATL,LV,True,True,G,38.0,11,7,4,0,5,3,0,1,2,5,1,4,15,3,5,-8,70,84,11.0,7.0,4.0,0.0,22.0,15.0,18.0,11.0,espn_site_api
2024,401620351,2024-07-12,regular,2024-07-12T19:30-04:00,ATL-LV,4280850,Maya Caldwell,ATL,LV,True,True,G,29.0,13,3,0,1,9,2,0,0,1,2,2,6,17,0,0,-17,70,84,13.0,3.0,0.0,1.0,16.0,13.0,16.0,3.0,espn_site_api
2024,401620351,2024-07-12,regular,2024-07-12T19:30-04:00,ATL-LV,4595910,Haley Jones,ATL,LV,True,True,G,27.0,3,1,2,1,2,3,0,1,0,1,3,1,5,0,0,-18,70,84,3.0,1.0,2.0,1.0,6.0,5.0,4.0,3.0,espn_site_api
2024,401620351,2024-07-12,regular,2024-07-12T19:30-04:00,ATL-LV,2529458,Cheyenne Parker-Tyus,ATL,LV,True,False,F,21.0,17,7,0,0,1,1,2,0,1,6,0,7,9,3,4,+7,70,84,17.0,7.0,0.0,0.0,24.0,17.0,24.0,7.0,espn_site_api
2024,401620351,2024-07-12,regular,2024-07-12T19:30-04:00,ATL-LV,3054590,Nia Coffey,ATL,LV,True,False,F,15.0,4,5,3,0,1,1,0,2,1,4,1,1,5,2,2,+9,70,84,4.0,5.0,3.0,0.0,12.0,7.0,9.0,8.0,espn_site_api
2024,401620351,2024-07-12,regular,2024-07-12T19:30-04:00,ATL-LV,4398751,Destanni Henderson,ATL,LV,True,False,G,26.0,8,3,5,0,1,3,2,0,0,3,3,4,8,0,0,+1,70,84,8.0,3.0,5.0,0.0,16.0,13.0,11.0,8.0,espn_site_api
2024,401620352,2024-07-12,regular,2024-07-12T19:30-04:00,IND-PHX,4065759,Mikiah Herbert Harrigan,PHX,IND,False,True,F,38.0,10,7,2,2,4,2,2,1,4,3,2,4,8,0,2,-13,86,95,10.0,7.0,2.0,2.0,19.0,12.0,17.0,9.0,espn_site_api
2024,401620352,2024-07-12,regular,2024-07-12T19:30-04:00,IND-PHX,2490553,Brittney Griner,PHX,IND,False,True,C,11.0,4,0,1,0,1,0,0,2,0,0,0,2,6,0,0,-12,86,95,4.0,0.0,1.0,0.0,5.0,5.0,4.0,1.0,espn_site_api
2024,401620352,2024-07-12,regular,2024-07-12T19:30-04:00,IND-PHX,2998938,Kahleah Copper,PHX,IND,False,True,G,35.0,36,1,1,3,11,2,0,0,0,1,5,11,25,11,13,-11,86,95,36.0,1.0,1.0,3.0,38.0,37.0,37.0,2.0,espn_site_api
2024,401620352,2024-07-12,regular,2024-07-12T19:30-04:00,IND-PHX,3102133,Rebecca Allen,PHX,IND,False,True,G,25.0,4,4,3,0,3,2,1,0,0,4,1,2,9,0,0,-13,86,95,4.0,4.0,3.0,0.0,11.0,7.0,8.0,7.0,espn_site_api
2024,401620352,2024-07-12,regular,2024-07-12T19:30-04:00,IND-PHX,3907781,Sophie Cunningham,PHX,IND,False,True,G,36.0,21,6,4,5,9,1,2,0,1,5,3,6,13,4,4,-12,86,95,21.0,6.0,4.0,5.0,31.0,25.0,27.0,10.0,espn_site_api
2024,401620352,2024-07-12,regular,2024-07-12T19:30-04:00,IND-PHX,4068042,Natasha Mack,PHX,IND,False,False,F,31.0,10,9,2,0,0,3,0,3,2,7,4,4,6,2,2,+6,86,95,10.0,9.0,2.0,0.0,21.0,12.0,19.0,11.0,espn_site_api
2024,401620352,2024-07-12,regular,2024-07-12T19:30-04:00,IND-PHX,4432864,Celeste Taylor,PHX,IND,False,False,G,24.0,1,3,5,0,1,1,2,0,0,3,0,0,3,1,2,+10,86,95,1.0,3.0,5.0,0.0,9.0,6.0,4.0,8.0,espn_site_api
2024,401620352,2024-07-12,regular,2024-07-12T19:30-04:00,IND-PHX,3917453,Katie Lou Samuelson,IND,PHX,True,True,F,27.0,6,5,2,0,5,0,1,0,1,4,1,3,8,0,0,+14,95,86,6.0,5.0,2.0,0.0,13.0,8.0,11.0,7.0,espn_site_api
2024,401620352,2024-07-12,regular,2024-07-12T19:30-04:00,IND-PHX,4398776,NaLyssa Smith,IND,PHX,True,True,F,35.0,14,10,0,1,3,3,1,2,2,8,0,6,13,1,2,+14,95,86,14.0,10.0,0.0,1.0,24.0,14.0,24.0,10.0,espn_site_api
2024,401620352,2024-07-12,regular,2024-07-12T19:30-04:00,IND-PHX,4432831,Aliyah Boston,IND,PHX,True,True,C,33.0,21,13,5,0,1,2,3,2,8,5,1,10,17,1,3,+13,95,86,21.0,13.0,5.0,0.0,39.0,26.0,34.0,18.0,espn_site_api
2024,401620352,2024-07-12,regular,2024-07-12T19:30-04:00,IND-PHX,3142191,Kelsey Mitchell,IND,PHX,True,True,G,33.0,28,3,0,3,10,0,1,0,1,2,4,11,19,3,3,+25,95,86,28.0,3.0,0.0,3.0,31.0,28.0,31.0,3.0,espn_site_api
2024,401620352,2024-07-12,regular,2024-07-12T19:30-04:00,IND-PHX,4433403,Caitlin Clark,IND,PHX,True,True,G,38.0,20,6,13,2,7,6,1,2,1,5,2,8,16,2,2,+9,95,86,20.0,6.0,13.0,2.0,39.0,33.0,26.0,19.0,espn_site_api
2024,401620352,2024-07-12,regular,2024-07-12T19:30-04:00,IND-PHX,2955898,Damiris Dantas,IND,PHX,True,False,C,5.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,+2,95,86,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,espn_site_api
2024,401620352,2024-07-12,regular,2024-07-12T19:30-04:00,IND-PHX,2491214,Erica Wheeler,IND,PHX,True,False,G,9.0,2,0,1,0,0,0,0,0,0,0,1,1,1,0,0,-16,95,86,2.0,0.0,1.0,0.0,3.0,3.0,2.0,1.0,espn_site_api
2024,401620352,2024-07-12,regular,2024-07-12T19:30-04:00,IND-PHX,4398829,Lexie Hull,IND,PHX,True,False,G,20.0,4,5,1,0,5,4,1,0,2,3,6,0,7,4,4,-16,95,86,4.0,5.0,1.0,0.0,10.0,5.0,9.0,6.0,espn_site_api
2024,401620353,2024-07-12,regular,2024-07-12T22:00-04:00,MIN-SEA,3906972,Bridget Carleton,MIN,SEA,False,True,F,30.0,2,3,1,0,4,0,0,1,0,3,2,1,8,0,0,-11,63,91,2.0,3.0,1.0,0.0,6.0,3.0,5.0,4.0,espn_site_api
2024,401620353,2024-07-12,regular,2024-07-12T22:00-04:00,MIN-SEA,3913881,Alanna Smith,MIN,SEA,False,True,F,29.0,2,3,5,0,3,2,1,1,0,3,3,1,4,0,1,-12,63,91,2.0,3.0,5.0,0.0,10.0,7.0,5.0,8.0,espn_site_api
2024,401620353,2024-07-12,regular,2024-07-12T22:00-04:00,MIN-SEA,4398938,Dorka Juhasz,MIN,SEA,False,True,F,20.0,4,7,1,0,1,2,1,0,3,4,3,2,6,0,0,-11,63,91,4.0,7.0,1.0,0.0,12.0,5.0,11.0,8.0,espn_site_api
2024,401620353,2024-07-12,regular,2024-07-12T22:00-04:00,MIN-SEA,2529205,Kayla McBride,MIN,SEA,False,True,G,25.0,27,1,1,6,12,1,3,0,0,1,1,7,13,7,7,-13,63,91,27.0,1.0,1.0,6.0,29.0,28.0,28.0,2.0,espn_site_api
2024,401620353,2024-07-12,regular,2024-07-12T22:00-04:00,MIN-SEA,2987891,Courtney Williams,MIN,SEA,False,True,G,17.0,6,3,3,0,0,2,0,0,0,3,1,2,6,2,3,-4,63,91,6.0,3.0,3.0,0.0,12.0,9.0,9.0,6.0,espn_site_api
2024,401620353,2024-07-12,regular,2024-07-12T22:00-04:00,MIN-SEA,4257500,Cecilia Zandalasini,MIN,SEA,False,False,F,12.0,7,2,1,1,2,2,0,0,0,2,3,2,5,2,2,-17,63,91,7.0,2.0,1.0,1.0,10.0,8.0,9.0,3.0,espn_site_api
2024,401620353,2024-07-12,regular,2024-07-12T22:00-04:00,MIN-SEA,4433635,Diamond Miller,MIN,SEA,False,False,F,23.0,4,4,0,0,1,2,1,1,1,3,2,1,5,2,4,-20,63,91,4.0,4.0,0.0,0.0,8.0,4.0,8.0,4.0,espn_site_api
2024,401620353,2024-07-12,regular,2024-07-12T22:00-04:00,MIN-SEA,5017721,Sika Kone,MIN,SEA,False,False,F,11.0,5,2,0,0,0,0,0,0,1,1,0,1,3,3,4,-12,63,91,5.0,2.0,0.0,0.0,7.0,5.0,7.0,2.0,espn_site_api
2024,401620353,2024-07-12,regular,2024-07-12T22:00-04:00,MIN-SEA,5105752,Alissa Pili,MIN,SEA,False,False,F,10.0,2,4,0,0,3,3,0,0,1,3,1,0,3,2,2,-16,63,91,2.0,4.0,0.0,0.0,6.0,2.0,6.0,4.0,espn_site_api
