date,selectedRank,playerName,teamCode,gameKey,market,side,tier,month,modelLine,lineBucket,actualValue,modelCorrect,estimatedAccuracyPriorPct,priorBucket,finalScore,finalScoreBucket,matchStatus,strictProofMatch,candidateCount,sameSideCount,lineMatchCount,externalLine,externalOdds,priceBucket,externalBook,externalSource,externalSourceUrl,lineTimestampUtc,gameTimeUtc,closeLine,closeOdds,closeTimestampUtc,resultAtExternalLine,stakeUnits,profitUnits,lineClv,oddsClv,coverageTier,coverageLine,coverageOdds,coverageBook,coverageSource,coverageSourceUrl,coverageIsExternal,coverageIsExactExternal,coverageLineGap,coverageAbsLineGap,coverageSideAwareLineGap,resultAtCoverageLine,coverageStakeUnits,coverageProfitUnits
2026-03-26,4,Jeremiah Fears,NOP,0022501064,PRA,OVER,A,2026-03,14.5,10-14.5,21.0,True,90.71,90-92,0.91575,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,14.5,-128.0,-149 to -120,bet365,scoresandodds,https://www.scoresandodds.com/nba/pelicans-vs-pistons,,,,,,WIN,1.0,0.78125,,,EXACT_EXTERNAL_LINE_VALID_ODDS,14.5,-128.0,bet365,scoresandodds,https://www.scoresandodds.com/nba/pelicans-vs-pistons,True,True,0.0,0.0,0.0,WIN,1.0,0.78125
2026-03-26,5,Tristan da Silva,ORL,0022501065,PTS,OVER,A,2026-03,10.5,10-14.5,18.0,True,90.71,90-92,0.869236,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,10.5,-126.0,-149 to -120,fanduel,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10682710&market=points,,,,,,WIN,1.0,0.793651,,,EXACT_EXTERNAL_LINE_VALID_ODDS,10.5,-126.0,fanduel,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10682710&market=points,True,True,0.0,0.0,0.0,WIN,1.0,0.793651
2026-03-26,6,Kevin Huerter,DET,0022501064,AST,UNDER,A,2026-03,2.5,<5,2.0,True,90.71,90-92,0.809624,0.80-0.85,NO_EXACT_LINE_MATCH,False,2,1,0,3.5,-131.0,-149 to -120,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10682720&market=assists,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,3.5,-131.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10682720&market=assists,True,False,1.0,1.0,-1.0,WIN,1.0,0.763359
2026-03-27,1,Matas Buzelis,CHI,0022501070,PTS,UNDER,S,2026-03,17.5,15-19.5,15.0,True,95.15,94+,0.922886,0.90+,NO_EXACT_LINE_MATCH,False,2,1,0,18.5,-122.0,-149 to -120,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10686120&market=points,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,18.5,-122.0,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10686120&market=points,True,False,1.0,1.0,-1.0,WIN,1.0,0.819672
2026-03-27,2,Jaxson Hayes,LAL,0022501075,PTS,OVER,S,2026-03,6.5,5-9.5,10.0,True,93.7,92-94,0.883183,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,6.5,-130.0,-149 to -120,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10686140&market=points,,,,,,WIN,1.0,0.769231,,,EXACT_EXTERNAL_LINE_VALID_ODDS,6.5,-130.0,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10686140&market=points,True,True,0.0,0.0,0.0,WIN,1.0,0.769231
2026-03-27,3,Payton Pritchard,BOS,0022501067,PRA,OVER,A,2026-03,27.5,25-29.5,47.0,True,90.71,90-92,0.93594,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,27.5,-124.0,-149 to -120,fanduel,scoresandodds,https://www.scoresandodds.com/nba/celtics-vs-hawks,,,,,,WIN,1.0,0.806452,,,EXACT_EXTERNAL_LINE_VALID_ODDS,27.5,-124.0,fanduel,scoresandodds,https://www.scoresandodds.com/nba/celtics-vs-hawks,True,True,0.0,0.0,0.0,WIN,1.0,0.806452
2026-03-27,4,Amen Thompson,HOU,0022501069,REB,UNDER,A,2026-03,7.5,5-9.5,8.0,False,91.06,90-92,0.897848,0.85-0.90,NO_EXACT_LINE_MATCH,False,2,1,0,8.5,-121.5,-149 to -120,riverscasino,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10686070&market=rebounds,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,8.5,-121.5,riverscasino,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10686070&market=rebounds,True,False,1.0,1.0,-1.0,WIN,1.0,0.823045
2026-03-27,5,Brandin Podziemski,GSW,0022501073,AST,OVER,A,2026-03,5.5,5-9.5,7.0,True,91.06,90-92,0.894086,0.85-0.90,NO_EXACT_LINE_MATCH,False,2,1,0,4.5,-101.0,-119 to -100,underdog,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10686110&market=assists,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,4.5,-101.0,underdog,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10686110&market=assists,True,False,-1.0,1.0,-1.0,WIN,1.0,0.990099
2026-03-27,6,Cooper Flagg,DAL,0022501074,AST,UNDER,A,2026-03,5.75,5-9.5,2.0,True,91.06,90-92,0.885608,0.85-0.90,NO_EXACT_LINE_MATCH,False,2,1,0,6.5,-16.0,UNKNOWN,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10686090&market=assists,,,,,,,,,,,INTERNAL_MODEL_LINE_ASSUMED_ODDS,5.75,-110.0,assumed,internal-model-line-assumed-odds,,False,False,0.0,0.0,0.0,WIN,1.0,0.909091
2026-03-28,1,GG Jackson,MEM,0022501079,PTS,UNDER,S,2026-03,18.5,15-19.5,10.0,True,94.8,94+,0.85539,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,18.5,-115.0,-119 to -100,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10689960&market=points,,,,,,WIN,1.0,0.869565,,,EXACT_EXTERNAL_LINE_VALID_ODDS,18.5,-115.0,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10689960&market=points,True,True,0.0,0.0,0.0,WIN,1.0,0.869565
2026-03-28,2,Quentin Grimes,PHI,0022501077,REB,UNDER,S,2026-03,2.5,<5,1.0,True,94.25,94+,0.848834,0.80-0.85,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,2.5,120.0,+100 to +149,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10689930&market=rebounds,,,,,,WIN,1.0,1.2,,,EXACT_EXTERNAL_LINE_VALID_ODDS,2.5,120.0,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10689930&market=rebounds,True,True,0.0,0.0,0.0,WIN,1.0,1.2
2026-03-28,3,Cody Williams,UTA,0022501081,PRA,UNDER,A,2026-03,20.5,20-24.5,4.0,True,90.71,90-92,0.93545,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,20.5,-113.0,-119 to -100,draftkings,scoresandodds,https://www.scoresandodds.com/nba/jazz-vs-suns,,,,,,WIN,1.0,0.884956,,,EXACT_EXTERNAL_LINE_VALID_ODDS,20.5,-113.0,draftkings,scoresandodds,https://www.scoresandodds.com/nba/jazz-vs-suns,True,True,0.0,0.0,0.0,WIN,1.0,0.884956
2026-03-28,4,Ryan Rollins,MIL,0022501076,PTS,UNDER,A,2026-03,22.25,20-24.5,12.0,True,90.71,90-92,0.922084,0.90+,NO_EXACT_LINE_MATCH,False,2,1,0,22.5,-119.5,-119 to -100,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10689940&market=points,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,22.5,-119.5,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10689940&market=points,True,False,0.25,0.25,-0.25,WIN,1.0,0.83682
2026-03-28,5,Jalen Duren,DET,0022501080,REB,OVER,A,2026-03,10.5,10-14.5,13.0,True,90.71,90-92,0.873481,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,10.5,-132.0,-149 to -120,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10689980&market=rebounds,,,,,,WIN,1.0,0.757576,,,EXACT_EXTERNAL_LINE_VALID_ODDS,10.5,-132.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10689980&market=rebounds,True,True,0.0,0.0,0.0,WIN,1.0,0.757576
2026-03-28,6,DeMar DeRozan,SAC,0022501078,AST,UNDER,A,2026-03,4.5,<5,3.0,True,90.71,90-92,0.868207,0.85-0.90,MATCHED_EXACT_LINE_INVALID_ODDS,False,2,1,1,4.5,-3.5,UNKNOWN,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10689970&market=assists,,,,,,,,,,,INTERNAL_MODEL_LINE_ASSUMED_ODDS,4.5,-110.0,assumed,internal-model-line-assumed-odds,,False,False,0.0,0.0,0.0,WIN,1.0,0.909091
2026-03-29,1,Derik Queen,NOP,0022501088,REB,UNDER,S,2026-03,4.5,<5,3.0,True,95.15,94+,0.912261,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,4.5,-121.5,-149 to -120,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10693230&market=rebounds,,,,,,WIN,1.0,0.823045,,,EXACT_EXTERNAL_LINE_VALID_ODDS,4.5,-121.5,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10693230&market=rebounds,True,True,0.0,0.0,0.0,WIN,1.0,0.823045
2026-03-29,2,Pat Spencer,GSW,0022501090,PTS,OVER,S,2026-03,6.5,5-9.5,7.0,True,93.7,92-94,0.911747,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,6.5,-125.0,-149 to -120,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10693220&market=points,,,,,,WIN,1.0,0.8,,,EXACT_EXTERNAL_LINE_VALID_ODDS,6.5,-125.0,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10693220&market=points,True,True,0.0,0.0,0.0,WIN,1.0,0.8
2026-03-29,3,Luguentz Dort,OKC,0022501089,PTS,OVER,S,2026-03,6.5,5-9.5,12.0,True,95.15,94+,0.873293,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,6.5,-101.0,-119 to -100,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10693180&market=points,,,,,,WIN,1.0,0.990099,,,EXACT_EXTERNAL_LINE_VALID_ODDS,6.5,-101.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10693180&market=points,True,True,0.0,0.0,0.0,WIN,1.0,0.990099
2026-03-29,4,Shai Gilgeous-Alexander,OKC,0022501089,REB,UNDER,S,2026-03,3.5,<5,3.0,True,94.8,94+,0.793942,0.75-0.80,NO_EXACT_LINE_MATCH,False,2,1,0,4.5,111.5,+100 to +149,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10693180&market=rebounds,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,4.5,111.5,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10693180&market=rebounds,True,False,1.0,1.0,-1.0,WIN,1.0,1.115
2026-03-29,5,Payton Pritchard,BOS,0022501085,PRA,UNDER,A,2026-03,21.5,20-24.5,40.0,False,90.71,90-92,0.938995,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,21.5,-125.0,-149 to -120,draftkings,scoresandodds,https://www.scoresandodds.com/nba/celtics-vs-hornets,,,,,,LOSS,1.0,-1.0,,,EXACT_EXTERNAL_LINE_VALID_ODDS,21.5,-125.0,draftkings,scoresandodds,https://www.scoresandodds.com/nba/celtics-vs-hornets,True,True,0.0,0.0,0.0,LOSS,1.0,-1.0
2026-03-29,6,Precious Achiuwa,SAC,0022501084,AST,UNDER,A,2026-03,2.5,<5,1.0,True,90.71,90-92,0.883686,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,2.5,-159.0,-199 to -150,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10693210&market=assists,,,,,,WIN,1.0,0.628931,,,EXACT_EXTERNAL_LINE_VALID_ODDS,2.5,-159.0,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10693210&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,0.628931
2026-03-30,1,Matas Buzelis,CHI,0022501094,PTS,UNDER,S,2026-03,18.5,15-19.5,12.0,True,94.8,94+,0.888301,0.85-0.90,NO_EXACT_LINE_MATCH,False,2,1,0,19.5,-125.0,-149 to -120,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10697280&market=points,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,19.5,-125.0,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10697280&market=points,True,False,1.0,1.0,-1.0,WIN,1.0,0.8
2026-03-30,2,Justin Champagnie,WAS,0022501098,AST,OVER,S,2026-03,1.5,<5,2.0,True,93.7,92-94,0.834971,0.80-0.85,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,1.5,-112.0,-119 to -100,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10697300&market=assists,,,,,,WIN,1.0,0.892857,,,EXACT_EXTERNAL_LINE_VALID_ODDS,1.5,-112.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10697300&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,0.892857
2026-03-30,3,Josh Giddey,CHI,0022501094,PTS,UNDER,S,2026-03,16.5,15-19.5,9.0,True,94.8,94+,0.800575,0.80-0.85,NO_EXACT_LINE_MATCH,False,2,1,0,17.5,-117.0,-119 to -100,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10697280&market=points,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,17.5,-117.0,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10697280&market=points,True,False,1.0,1.0,-1.0,WIN,1.0,0.854701
2026-03-30,4,Dominick Barlow,PHI,0022501091,PRA,OVER,A,2026-03,9.5,5-9.5,8.0,False,90.71,90-92,0.925733,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,9.5,-126.0,-149 to -120,bet365,scoresandodds,https://www.scoresandodds.com/nba/76ers-vs-heat,,,,,,LOSS,1.0,-1.0,,,EXACT_EXTERNAL_LINE_VALID_ODDS,9.5,-126.0,bet365,scoresandodds,https://www.scoresandodds.com/nba/76ers-vs-heat,True,True,0.0,0.0,0.0,LOSS,1.0,-1.0
2026-03-30,5,Ayo Dosunmu,MIN,0022501095,REB,OVER,A,2026-03,3.5,<5,15.0,True,90.71,90-92,0.897656,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,3.5,-141.0,-149 to -120,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10697240&market=rebounds,,,,,,WIN,1.0,0.70922,,,EXACT_EXTERNAL_LINE_VALID_ODDS,3.5,-141.0,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10697240&market=rebounds,True,True,0.0,0.0,0.0,WIN,1.0,0.70922
2026-03-30,6,James Harden,CLE,0022501096,REB,OVER,A,2026-03,4.5,<5,6.0,True,90.71,90-92,0.878436,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,4.5,-138.0,-149 to -120,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10697270&market=rebounds,,,,,,WIN,1.0,0.724638,,,EXACT_EXTERNAL_LINE_VALID_ODDS,4.5,-138.0,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10697270&market=rebounds,True,True,0.0,0.0,0.0,WIN,1.0,0.724638
2026-03-31,1,Evan Mobley,CLE,0022501103,REB,UNDER,S,2026-03,7.5,5-9.5,4.0,True,95.15,94+,0.920421,0.90+,NO_EXACT_LINE_MATCH,False,2,1,0,8.5,1.5,UNKNOWN,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10702040&market=rebounds,,,,,,,,,,,INTERNAL_MODEL_LINE_ASSUMED_ODDS,7.5,-110.0,assumed,internal-model-line-assumed-odds,,False,False,0.0,0.0,0.0,WIN,1.0,0.909091
2026-03-31,2,Sandro Mamukelashvili,TOR,0022501101,AST,OVER,S,2026-03,1.5,<5,2.0,True,95.15,94+,0.866809,0.85-0.90,MATCHED_EXACT_LINE_INVALID_ODDS,False,2,1,1,1.5,-1.0,UNKNOWN,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10702030&market=assists,,,,,,,,,,,INTERNAL_MODEL_LINE_ASSUMED_ODDS,1.5,-110.0,assumed,internal-model-line-assumed-odds,,False,False,0.0,0.0,0.0,WIN,1.0,0.909091
2026-03-31,3,LeBron James,LAL,0022501103,REB,UNDER,S,2026-03,5.5,5-9.5,5.0,True,94.8,94+,0.834929,0.80-0.85,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,5.5,-120.0,-149 to -120,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10702040&market=rebounds,,,,,,WIN,1.0,0.833333,,,EXACT_EXTERNAL_LINE_VALID_ODDS,5.5,-120.0,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10702040&market=rebounds,True,True,0.0,0.0,0.0,WIN,1.0,0.833333
2026-03-31,4,Ryan Rollins,MIL,0022500652,PTS,OVER,A,2026-03,21.5,20-24.5,24.0,True,91.06,90-92,0.942115,0.90+,NO_EXACT_LINE_MATCH,False,2,1,0,19.5,-125.0,-149 to -120,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/11711020&market=points,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,19.5,-125.0,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/11711020&market=points,True,False,-2.0,2.0,-2.0,WIN,1.0,0.8
2026-03-31,5,Deni Avdija,POR,0022501104,PRA,OVER,A,2026-03,39.5,30+,47.0,True,90.71,90-92,0.935511,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,39.5,-114.0,-119 to -100,bet365,scoresandodds,https://www.scoresandodds.com/nba/clippers-vs-trail-blazers,,,,,,WIN,1.0,0.877193,,,EXACT_EXTERNAL_LINE_VALID_ODDS,39.5,-114.0,bet365,scoresandodds,https://www.scoresandodds.com/nba/clippers-vs-trail-blazers,True,True,0.0,0.0,0.0,WIN,1.0,0.877193
2026-03-31,6,Royce O'Neale,PHX,0022501099,PTS,OVER,A,2026-03,6.5,5-9.5,14.0,True,90.71,90-92,0.916567,0.90+,NO_PLAYER_MARKET_LINE,False,0,0,0,,,UNKNOWN,,,,,,,,,,,,,,INTERNAL_MODEL_LINE_ASSUMED_ODDS,6.5,-110.0,assumed,internal-model-line-assumed-odds,,False,False,0.0,0.0,0.0,WIN,1.0,0.909091
2026-04-01,1,Derrick White,BOS,0022501106,PTS,UNDER,S,2026-04,15.5,15-19.5,6.0,True,94.8,94+,0.872978,0.85-0.90,NO_EXACT_LINE_MATCH,False,2,1,0,16.5,-117.0,-119 to -100,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10708700&market=points,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,16.5,-117.0,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10708700&market=points,True,False,1.0,1.0,-1.0,WIN,1.0,0.854701
2026-04-01,2,Sandro Mamukelashvili,TOR,0022501108,AST,OVER,S,2026-04,1.5,<5,3.0,True,95.15,94+,0.867035,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,1.5,-125.0,-149 to -120,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10708740&market=assists,,,,,,WIN,1.0,0.8,,,EXACT_EXTERNAL_LINE_VALID_ODDS,1.5,-125.0,bet365,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10708740&market=assists,True,True,0.0,0.0,0.0,WIN,1.0,0.8
2026-04-01,3,Nikola Jokić,DEN,0022501112,PTS,UNDER,A,2026-04,24.5,20-24.5,15.0,True,91.06,90-92,0.939988,0.90+,NO_EXACT_LINE_MATCH,False,2,1,0,26.5,-115.0,-119 to -100,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10708770&market=points,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,26.5,-115.0,hardrock,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10708770&market=points,True,False,2.0,2.0,-2.0,WIN,1.0,0.869565
2026-04-01,4,OG Anunoby,NYK,0022501003,PRA,OVER,A,2026-04,25.5,25-29.5,41.0,True,90.71,90-92,0.931052,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,25.5,-116.0,-119 to -100,hardrock,scoresandodds,https://www.scoresandodds.com/nba/grizzlies-vs-knicks,,,,,,WIN,1.0,0.862069,,,EXACT_EXTERNAL_LINE_VALID_ODDS,25.5,-116.0,hardrock,scoresandodds,https://www.scoresandodds.com/nba/grizzlies-vs-knicks,True,True,0.0,0.0,0.0,WIN,1.0,0.862069
2026-04-01,5,Collin Sexton,CHI,0022501109,REB,UNDER,A,2026-04,3.5,<5,3.0,True,90.71,90-92,0.873448,0.85-0.90,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,3.5,-165.0,-199 to -150,underdog,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10708720&market=rebounds,,,,,,WIN,1.0,0.606061,,,EXACT_EXTERNAL_LINE_VALID_ODDS,3.5,-165.0,underdog,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10708720&market=rebounds,True,True,0.0,0.0,0.0,WIN,1.0,0.606061
2026-04-01,6,De'Aaron Fox,SAS,0022501113,REB,OVER,A,2026-04,3.5,<5,4.0,True,90.71,90-92,0.85098,0.85-0.90,NO_PLAYER_MARKET_LINE,False,0,0,0,,,UNKNOWN,,,,,,,,,,,,,,INTERNAL_MODEL_LINE_ASSUMED_ODDS,3.5,-110.0,assumed,internal-model-line-assumed-odds,,False,False,0.0,0.0,0.0,WIN,1.0,0.909091
2026-04-02,1,Pat Spencer,GSW,0022501117,PTS,OVER,S,2026-04,6.5,5-9.5,12.0,True,93.7,92-94,0.916143,0.90+,NO_EXACT_LINE_MATCH,False,2,1,0,5.5,-129.5,-149 to -120,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10711590&market=points,,,,,,,,,,,NEAREST_EXTERNAL_LINE_VALID_ODDS,5.5,-129.5,draftkings,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10711590&market=points,True,False,-1.0,1.0,-1.0,WIN,1.0,0.772201
2026-04-02,2,Jaxson Hayes,LAL,0022501116,PTS,OVER,S,2026-04,5.5,5-9.5,12.0,True,93.7,92-94,0.90565,0.90+,MATCHED_EXACT_LINE_VALID_ODDS,True,2,1,1,5.5,-130.0,-149 to -120,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10711560&market=points,,,,,,WIN,1.0,0.769231,,,EXACT_EXTERNAL_LINE_VALID_ODDS,5.5,-130.0,fanatics,scoresandodds,https://rga51lus77.execute-api.us-east-1.amazonaws.com/prod/market-comparison?event=nba/10711560&market=points,True,True,0.0,0.0,0.0,WIN,1.0,0.769231
