gameDateEt,playerName,team,opponent,minutes,points,rebounds,assists,threes
2025-10-26,Mike Conley,MIN,IND,20,4.3,0.7,2.9,0.7
2025-10-26,Miles Bridges,CHA,WAS,27,18.6,2.9,2.1,0.7
2025-10-26,Miles Kelly,DAL,TOR,1,0,0,0,0
2025-10-26,Moussa Diabate,CHA,WAS,19,10.1,7.1,0.7,0
2025-10-26,Myles Turner,MIL,CLE,26,11,4.3,1.4,1.4
2025-10-26,Naji Marshall,DAL,TOR,20,10.1,4.3,2.1,0
2025-10-26,Naz Reid,MIN,IND,19,13.5,7.1,1.4,0.7
2025-10-26,Neemias Queta,BOS,DET,22,2.9,4.3,2.1,0
2025-10-26,Nicolas Batum,LAC,POR,12,2.1,2.1,0.7,0.7
2025-10-26,Nicolas Claxton,BKN,SAS,22,7.1,3.6,1.4,0
2025-10-26,Nikola Jovic,MIA,NYK,20,4.3,3.6,3.6,0.7
2025-10-26,Noah Clowney,BKN,SAS,19,5,2.1,1.4,1.4
2025-10-26,Norman Powell,MIA,NYK,26,24.5,5,2.1,2.1
2025-10-26,Obi Toppin,IND,MIN,14,6.4,4.3,0,0.7
2025-10-26,Ochai Agbaji,TOR,DAL,18,3.6,2.1,0,0.7
2025-10-26,OG Anunoby,NYK,MIA,30,11.8,4.3,0.7,2.9
2025-10-26,Pascal Siakam,IND,MIN,30,27.9,7.1,5.7,2.1
2025-10-26,Pat Connaughton,CHA,WAS,1,2.9,0,0.7,0
2025-10-26,Payton Pritchard,BOS,DET,28,17.7,7.1,2.9,1.4
2025-10-26,Pelle Larsson,MIA,NYK,3,0.7,0,0,0
2025-10-26,P.J. Washington,DAL,TOR,26,14.4,5,3.6,0.7
2025-10-26,Quenton Jackson,IND,MIN,6,2.9,1.4,0,0.7
2025-10-26,RayJ Dennis,IND,MIN,23,10.1,1.4,3.6,1.4
2025-10-26,RJ Barrett,TOR,DAL,23,13.5,2.9,2.1,0.7
2025-10-26,Ron Holland II,DET,BOS,16,5,0.7,0.7,0
2025-10-26,Rudy Gobert,MIN,IND,29,11.8,15.2,0.7,0
2025-10-26,Rui Hachimura,LAL,SAC,34,15.2,2.1,1.4,0
2025-10-26,Russell Westbrook,SAC,LAL,23,15.2,4.3,4.3,2.9
2025-10-26,Ryan Kalkbrenner,CHA,WAS,19,2.9,3.6,0.7,0
2025-10-26,Ryan Nembhard,DAL,TOR,1,0,0,0,0
2025-10-26,Ryan Rollins,MIL,CLE,28,11.8,2.9,5.7,0.7
2025-10-26,Sam Hauser,BOS,DET,19,5.7,2.9,0,1.4
2025-10-26,Sam Merrill,CLE,MIL,25,14.4,2.1,0.7,2.9
2025-10-26,Sandro Mamukelashvili,TOR,DAL,18,13.5,0.7,2.1,0.7
2025-10-26,Scottie Barnes,TOR,DAL,28,27.9,7.9,4.3,2.1
2025-10-26,Shaedon Sharpe,POR,LAC,27,16.1,3.6,0.7,0.7
2025-10-26,Sharife Cooper,WAS,CHA,1,0,0,0,0
2025-10-26,Simone Fontecchio,MIA,NYK,15,11.8,2.9,0.7,2.1
2025-10-26,Sion James,CHA,WAS,17,11,0,2.1,2.1
2025-10-26,Stephon Castle,SAS,BKN,25,11,4.3,2.1,0
2025-10-26,Taurean Prince,MIL,CLE,26,5.7,2.1,0.7,1.4
2025-10-26,Terance Mann,BKN,SAS,25,5,4.3,2.1,0.7
2025-10-26,Terrence Shannon Jr.,MIN,IND,6,2.1,2.9,0,0.7
2025-10-26,Tidjane Salaun,CHA,WAS,14,2.9,5,0.7,0.7
2025-10-26,Tobias Harris,DET,BOS,30,15.2,5.7,2.9,1.4
2025-10-26,Tony Bradley,IND,MIN,21,10.1,3.6,0.7,0
2025-10-26,Toumani Camara,POR,LAC,28,3.6,1.4,2.9,0
2025-10-26,Tre Johnson,WAS,CHA,25,13.5,2.9,1.4,1.4
2025-10-26,Tre Mann,CHA,WAS,10,0,1.4,0,0
2025-10-26,Tristan Vukcevic,WAS,CHA,7,4.3,1.4,0,0.7
2025-10-26,Tyler Kolek,NYK,MIA,6,3.6,0.7,0,0.7
2025-10-26,Tyrese Martin,BKN,SAS,10,2.9,1.4,2.1,0
2025-10-26,Victor Wembanyama,SAS,BKN,30,26.2,11.8,2.9,2.1
2025-10-26,Will Riley,WAS,CHA,6,3.6,0.7,0,0.7
2025-10-26,Yang Hansen,POR,LAC,3,1.4,0.7,0,0
2025-10-26,Zach LaVine,SAC,LAL,33,27,2.9,0,2.9
2025-10-26,Ziaire Williams,BKN,SAS,11,3.6,0.7,0,0.7
2025-10-27,Aaron Gordon,DEN,MIN,16,2.4,0.8,0.8,0
2025-10-27,Aaron Holiday,HOU,BKN,2,1.3,0,0,0.3
2025-10-27,Aaron Wiggins,OKC,DAL,13,2.9,0.8,0.8,0.3
2025-10-27,Ace Bailey,UTA,PHX,3,1.6,0.3,0.3,0.5
2025-10-27,Adem Bona,PHI,ORL,12,1.8,1.1,0.3,0
2025-10-27,Ajay Mitchell,OKC,DAL,14,4.5,1.8,0.3,0
2025-10-27,Alperen Sengün,HOU,BKN,15,10.8,1.6,1.6,0.5
2025-10-27,Amen Thompson,HOU,BKN,13,3.2,1.1,2.1,0
2025-10-27,Andre Drummond,PHI,ORL,12,1.1,1.6,0.3,0
2025-10-27,Anfernee Simons,BOS,NOP,16,12.8,1.6,0.3,1.6
2025-10-27,Anthony Black,ORL,PHI,15,3.7,0.8,0.5,0.3
2025-10-27,Anthony Davis,DAL,OKC,20,13.4,2.9,0.8,0.3
2025-10-27,Ausar Thompson,DET,CLE,4,1.6,0.8,0,0
2025-10-27,Austin Reaves,LAL,POR,20,21.1,1.1,1.3,0.8
2025-10-27,Ayo Dosunmu,CHI,ATL,13,10.8,0.8,0.5,1.1
2025-10-27,Baylor Scheierman,BOS,NOP,3,0.8,1.6,0,0.3
2025-10-27,Ben Saraf,BKN,HOU,13,1.6,0.3,1.3,0.5
2025-10-27,Bismack Biyombo,SAS,TOR,4,0.5,0.3,0.3,0
2025-10-27,Blake Wesley,POR,LAL,4,1.1,0.3,0.8,0
2025-10-27,Bobi Klintman,DET,CLE,2,0.5,0.8,0,0
2025-10-27,Bones Hyland,MIN,DEN,4,1.1,0.5,0.3,0.3
2025-10-27,Brandin Podziemski,GSW,MEM,16,11.8,1.1,1.6,1.3
2025-10-27,Brandon Ingram,TOR,SAS,16,3.7,0.8,1.3,0
2025-10-27,Brice Sensabaugh,UTA,PHX,3,0.8,0.5,0.3,0
2025-10-27,Bronny James Jr.,LAL,POR,5,0,0.8,0.8,0
2025-10-27,Brooks Barnhizer,OKC,DAL,2,0.5,0.3,0,0
2025-10-27,Bruce Brown,DEN,MIN,3,0.5,1.3,0,0
2025-10-27,Bryce McGowens,NOP,BOS,1,0,0,0,0
2025-10-27,Buddy Hield,GSW,MEM,5,1.3,0.5,0.5,0
2025-10-27,Cade Cunningham,DET,CLE,14,3.2,1.3,1.1,0.3
2025-10-27,Caleb Love,POR,LAL,3,1.3,1.1,0.3,0.3
2025-10-27,Caleb Martin,DAL,OKC,1,0,0.3,0.3,0
2025-10-27,Cameron Johnson,DEN,MIN,5,1.3,0.5,0.5,0.3
2025-10-27,Cam Spencer,MEM,GSW,4,2.9,0.5,0.8,0.8
2025-10-27,Cam Thomas,BKN,HOU,13,2.4,0.3,0.5,0.3
2025-10-27,Carter Bryant,SAS,TOR,3,0.8,0,0,0.3
2025-10-27,Cason Wallace,OKC,DAL,16,1.1,1.3,1.3,0
2025-10-27,Cedric Coward,MEM,GSW,13,2.4,1.1,0.5,0.3
2025-10-27,Chaz Lanier,DET,CLE,3,1.6,0.3,0,0.5
2025-10-27,Chet Holmgren,OKC,DAL,16,4.8,2.9,0.5,0.5
2025-10-27,Chris Boucher,BOS,NOP,1,0,0,0,0
2025-10-27,Chris Mañon,LAL,POR,1,0,0.3,0,0
2025-10-27,Christian Braun,DEN,MIN,14,1.8,0.8,0.5,0.3
2025-10-27,Christian Koloko,LAL,POR,1,0,0.3,0,0
2025-10-27,Clint Capela,HOU,BKN,3,2.1,0.3,0,0
2025-10-27,Colby Jones,DET,CLE,2,0.5,1.1,0.5,0
2025-10-27,Collin Gillespie,PHX,UTA,16,4,0.8,3.4,1.1
2025-10-27,Collin Murray-Boyles,TOR,SAS,12,5,0.8,0.3,0.8
2025-10-27,Cooper Flagg,DAL,OKC,16,0.5,0.5,0,0
2025-10-27,Craig Porter Jr.,CLE,DET,12,1.1,1.8,0.8,0
2025-10-27,Dalton Knecht,LAL,POR,12,4.2,0.5,0.3,0.5
2025-10-27,D'Angelo Russell,DAL,OKC,15,2.4,0.5,2.6,0.3
2025-10-27,Daniss Jenkins,DET,CLE,11,2.4,0,1.3,0.3
2025-10-27,David Jones,SAS,TOR,1,0.5,0,0,0
2025-10-27,Day'Ron Sharpe,BKN,HOU,11,4.5,3.2,0.5,0.3
2025-10-27,Deandre Ayton,LAL,POR,18,4.2,2.1,0.5,0
2025-10-27,De'Andre Hunter,CLE,DET,12,3.4,1.3,1.6,0.5
2025-10-27,DeAndre Jordan,NOP,BOS,3,1.8,1.3,0,0
2025-10-27,Dean Wade,CLE,DET,5,1.3,1.6,0.5,0.3
2025-10-27,Deni Avdija,POR,LAL,16,12.8,1.1,1.1,1.3
2025-10-27,Derik Queen,NOP,BOS,11,3.2,0.8,0,0
2025-10-27,Derrick White,BOS,NOP,16,2.9,0.8,1.8,0.3
2025-10-27,Desmond Bane,ORL,PHI,17,12.3,0.8,0.3,0.5
2025-10-27,Devin Booker,PHX,UTA,23,17.5,1.3,2.6,1.3
2025-10-27,Devin Vassell,SAS,TOR,15,4,0.8,1.3,0.5
2025-10-27,Donovan Clingan,POR,LAL,13,4.2,3.7,0.5,0
2025-10-27,Donovan Mitchell,CLE,DET,15,18,0.3,0.5,0.5
2025-10-27,Donte DiVincenzo,MIN,DEN,15,3.2,0.8,1.1,0.8
2025-10-27,Draymond Green,GSW,MEM,14,1.8,1.1,2.6,0.5
2025-10-27,Duncan Robinson,DET,CLE,13,2.1,0,0.3,0.5
2025-10-27,Dylan Harper,SAS,TOR,13,2.9,1.6,1.6,0.3
2025-10-27,Dyson Daniels,ATL,CHI,17,0.5,1.8,0.5,0
2025-10-27,EJ Liddell,BKN,HOU,1,1.6,0.5,0,0.3
2025-10-27,Eric Gordon,PHI,ORL,3,2.1,0,0,0.5
2025-10-27,Evan Mobley,CLE,DET,15,4,2.9,1.3,0.3
2025-10-27,Franz Wagner,ORL,PHI,19,11.3,1.1,1.1,0.3
2025-10-27,Gary Payton II,GSW,MEM,3,1.1,0,0.3,0
2025-10-27,Goga Bitadze,ORL,PHI,4,1.3,0.8,0.5,0
2025-10-27,Gradey Dick,TOR,SAS,2,0,0,0,0
2025-10-27,Grayson Allen,PHX,UTA,21,11.8,0.5,1.3,1.1
2025-10-27,Gui Santos,GSW,MEM,2,0.8,0.3,0,0.3
2025-10-27,Harrison Barnes,SAS,TOR,16,4.8,0,1.3,1.1
2025-10-27,Harrison Ingram,SAS,TOR,1,0,0,0,0
2025-10-27,Herbert Jones,NOP,BOS,11,2.9,0.5,0,0.5
2025-10-27,Immanuel Quickley,TOR,SAS,16,4,0.8,1.8,0.5
2025-10-27,Isaac Okoro,CHI,ATL,12,2.6,0,0.3,0.3
2025-10-27,Isaiah Hartenstein,OKC,DAL,15,4.2,3.2,0,0
2025-10-27,Isaiah Livers,PHX,UTA,11,1.3,0.3,0,0.3
2025-10-27,Isaiah Stewart,DET,CLE,13,1.1,2.4,0.8,0.3
2025-10-27,Jabari Smith Jr.,HOU,BKN,12,2.9,1.1,0,0.3
2025-10-27,Jabari Walker,PHI,ORL,4,1.1,1.3,0,0
2025-10-27,Jaden Hardy,DAL,OKC,10,2.9,0.3,0.3,0.5
2025-10-27,Jaden McDaniels,MIN,DEN,18,12.8,0.8,0.3,0.3
2025-10-27,Jae'Sean Tate,HOU,BKN,2,1.1,0.3,0,0
2025-10-27,Jake LaRavia,LAL,POR,15,0.8,1.6,1.3,0
2025-10-27,Ja'Kobe Walter,TOR,SAS,3,0.8,0.3,0.3,0.3
2025-10-27,Jakob Poeltl,TOR,SAS,12,0.5,0.5,0.3,0
2025-10-27,Jalen Duren,DET,CLE,10,2.1,1.8,0.5,0
2025-10-27,Jalen Johnson,ATL,CHI,16,12.8,1.6,0.8,0
2025-10-27,Jalen Smith,CHI,ATL,2,0,0.8,0,0
2025-10-27,Jalen Suggs,ORL,PHI,10,3.2,1.6,1.6,0.3
2025-10-27,Jalen Wilson,BKN,HOU,12,2.4,0.3,0.5,0.3
2025-10-27,Jamal Murray,DEN,MIN,19,22.1,1.6,0.8,1.3
2025-10-27,Jamal Shead,TOR,SAS,4,1.6,0.5,1.3,0.3
2025-10-27,Ja Morant,MEM,GSW,16,11.8,0.8,2.4,0
2025-10-27,Jaren Jackson Jr.,MEM,GSW,15,4.2,1.8,0,0.5
2025-10-27,Jarred Vanderbilt,LAL,POR,14,3.7,2.1,0.8,0
2025-10-27,Jarrett Allen,CLE,DET,13,10.3,1.8,0.5,0
2025-10-27,Javon Small,MEM,GSW,4,1.1,0.8,1.1,0
2025-10-27,Javonte Green,DET,CLE,4,0.5,0.8,0.3,0
2025-10-27,Jaylen Brown,BOS,NOP,12,4,1.8,1.1,0.3
2025-10-27,Jaylen Wells,MEM,GSW,14,2.6,0.3,0.5,0
2025-10-27,Jaylin Williams,OKC,DAL,4,1.1,1.8,0.3,0
2025-10-27,Jaylon Tyson,CLE,DET,14,0.8,0.5,0.3,0
2025-10-27,JD Davison,HOU,BKN,2,0.8,0,0.3,0.3
2025-10-27,Jeff Green,HOU,BKN,1,0.8,0,0,0.3
2025-10-27,Jerami Grant,POR,LAL,14,11.3,0.8,0.8,0.8
2025-10-27,Jeremiah Fears,NOP,BOS,13,0.5,0.5,0.5,0
2025-10-27,Jimmy Butler,GSW,MEM,16,10.3,1.3,1.3,0.5
2025-10-27,Joan Beringer,MIN,DEN,1,0,0,0,0
2025-10-27,Jock Landale,MEM,GSW,12,4.5,1.6,0.8,0.5
2025-10-27,John Konchar,MEM,GSW,10,0.8,1.1,0.3,0.3
2025-10-27,Johnny Juzang,MIN,DEN,1,0,0,0,0
2025-10-27,Jonas Valanciunas,DEN,MIN,3,1.1,1.1,0,0
2025-10-27,Jonathan Kuminga,GSW,MEM,16,12.8,2.6,1.1,0
2025-10-27,Jonathan Mogbo,TOR,SAS,1,0.5,0,0.3,0
2025-10-27,Jordan Hawkins,NOP,BOS,4,0,0.5,0.3,0
2025-10-27,Jordan McLaughlin,SAS,TOR,3,1.3,0,0.5,0.3
2025-10-27,Jordan Poole,NOP,BOS,17,11.3,0.5,1.1,0.8
2025-10-27,Jose Alvarado,NOP,BOS,11,1.3,0.8,0.5,0.3
2025-10-27,Josh Giddey,CHI,ATL,16,4.8,3.4,1.3,0.5
2025-10-27,Josh Minott,BOS,NOP,14,4,2.4,0.3,0.3
2025-10-27,Josh Okogie,HOU,BKN,15,2.6,0,0.3,0.5
2025-10-27,Jrue Holiday,POR,LAL,15,12.3,1.3,1.6,1.1
2025-10-27,Julian Champagnie,SAS,TOR,12,2.4,2.4,0.3,0.3
2025-10-27,Julian Phillips,CHI,ATL,2,1.3,0,0,0.3
2025-10-27,Julius Randle,MIN,DEN,17,12.3,1.8,0.8,0.3
2025-10-27,Justin Edwards,PHI,ORL,5,1.3,0.3,0.3,0.3
2025-10-27,Jusuf Nurkic,UTA,PHX,4,1.8,3.4,0.5,0
2025-10-27,Karlo Matkovic,NOP,BOS,1,0,0,0,0
2025-10-27,Keaton Wallace,ATL,CHI,1,0,0.5,0.3,0
2025-10-27,Keldon Johnson,SAS,TOR,12,2.6,1.3,0,0.5
2025-10-27,Kelly Oubre Jr.,PHI,ORL,20,12.8,2.6,1.1,0.5
2025-10-27,Kentavious Caldwell-Pope,MEM,GSW,13,1.8,0.5,1.1,0.3
2025-10-27,Kevin Durant,HOU,BKN,12,5,1.6,0.8,0
2025-10-27,Kevin Huerter,CHI,ATL,10,4,0,0.5,0.3
2025-10-27,Keyonte George,UTA,PHX,22,13.4,1.3,2.6,0.5
2025-10-27,Klay Thompson,DAL,OKC,11,2.1,1.1,0.5,0.5
2025-10-27,Kris Murray,POR,LAL,12,0.5,1.3,0,0
2025-10-27,Kristaps Porzingis,ATL,CHI,13,13.9,0.5,0.5,0.8
2025-10-27,Kyle Filipowski,UTA,PHX,10,0.8,1.6,0.3,0.3
2025-10-27,Larry Nance Jr.,CLE,DET,4,0.8,1.1,0.5,0.3
2025-10-27,Lauri Markkanen,UTA,PHX,23,26.2,3.7,0.8,1.6
2025-10-27,Leonard Miller,MIN,DEN,1,0,0,0,0
2025-10-27,Luguentz Dort,OKC,DAL,16,1.6,1.3,0.3,0.5
2025-10-27,Luka Garza,BOS,NOP,5,4.2,1.6,0.3,0.8
2025-10-27,Luke Kennard,ATL,CHI,10,1.8,0.8,0.5,0.3
2025-10-27,Luke Travers,CLE,DET,2,0,0,0,0
2025-10-27,Mark Williams,PHX,UTA,15,12.8,2.9,0,0
2025-10-27,Matas Buzelis,CHI,ATL,16,4.2,1.3,0.8,0.5
2025-10-27,Max Christie,DAL,OKC,16,3.7,0.5,0,1.1
2025-10-27,Micah Peavy,NOP,BOS,1,0.5,0.5,0,0
2025-10-27,Michael Porter Jr.,BKN,HOU,14,4.8,1.1,0.5,0.5
2025-10-27,Mike Conley,MIN,DEN,13,2.6,0.8,1.1,0.3
2025-10-27,Moses Moody,GSW,MEM,11,10.3,0.5,0.3,1.3
2025-10-27,Mouhamed Gueye,ATL,CHI,2,1.1,0,0,0
2025-10-27,Naji Marshall,DAL,OKC,12,2.4,1.1,0,0
2025-10-27,Naz Reid,MIN,DEN,14,4.8,1.8,0.5,0.5
2025-10-27,Neemias Queta,BOS,NOP,11,1.6,2.9,0,0
2025-10-27,Nickeil Alexander-Walker,ATL,CHI,15,4.5,0.8,0.8,1.1
2025-10-27,Nick Richards,PHX,UTA,4,1.6,2.6,0,0
2025-10-27,Nick Smith Jr.,LAL,POR,10,0.5,0.8,0.8,0
2025-10-27,Nicolas Claxton,BKN,HOU,12,1.6,0.8,0.8,0
2025-10-27,Nigel Hayes-Davis,PHX,UTA,1,0,0,0,0
2025-10-27,Nikola Jokic,DEN,MIN,19,12.8,5,2.6,0
2025-10-27,Nikola Vucevic,CHI,ATL,17,4.5,4.5,2.4,0.3
2025-10-27,Noah Clowney,BKN,HOU,4,0.5,0.5,0.3,0
2025-10-27,Noah Penda,ORL,PHI,2,0.8,0.5,0.3,0.3
2025-10-27,Nolan Traoré,BKN,HOU,10,1.1,0.3,0.8,0.3
2025-10-27,Ochai Agbaji,TOR,SAS,3,1.1,0.3,0.5,0
2025-10-27,Onyeka Okongwu,ATL,CHI,15,4.8,2.6,0.5,0.5
2025-10-27,Oso Ighodaro,PHX,UTA,3,0.5,0.3,0.3,0
2025-10-27,Paolo Banchero,ORL,PHI,20,16.4,1.8,1.3,0.3
2025-10-27,Patrick Williams,CHI,ATL,11,3.2,0.8,0.5,0.5
2025-10-27,Paul Reed,DET,CLE,2,1.1,0.5,0,0
2025-10-27,Payton Pritchard,BOS,NOP,15,4.8,0.8,2.1,0.5
2025-10-27,Peyton Watson,DEN,MIN,12,3.2,0.5,0.3,0.5
2025-10-27,P.J. Washington,DAL,OKC,19,4,2.4,0.8,0.5
2025-10-27,Quentin Grimes,PHI,ORL,13,3.7,1.3,0.8,0.8
2025-10-27,Quinten Post,GSW,MEM,3,0.5,1.1,0.5,0
2025-10-27,Reed Sheppard,HOU,BKN,12,4,1.1,2.1,0.8
2025-10-27,Riley Minix,SAS,TOR,1,0,0,0.3,0
2025-10-27,RJ Barrett,TOR,SAS,16,12.8,0.5,0.5,0.5
2025-10-27,Rob Dillingham,MIN,DEN,3,1.1,0,0.5,0
2025-10-27,Ron Holland II,DET,CLE,13,2.9,1.1,0.3,0.5
2025-10-27,Royce O'Neale,PHX,UTA,24,4.5,3.4,1.8,1.3
2025-10-27,Rudy Gobert,MIN,DEN,13,2.1,1.3,0.3,0
2025-10-27,Rui Hachimura,LAL,POR,19,4.2,1.6,0.3,0.5
2025-10-27,Ryan Dunn,PHX,UTA,4,1.8,0.5,0.3,0.3
2025-10-27,Saddiq Bey,NOP,BOS,12,2.9,0.5,0,0.8
2025-10-27,Sam Hauser,BOS,NOP,13,2.4,0.8,0.5,0.8
2025-10-27,Sam Merrill,CLE,DET,4,2.9,0.3,0.3,0.8
2025-10-27,Sandro Mamukelashvili,TOR,SAS,4,1.3,0,0.5,0.3
2025-10-27,Santi Aldama,MEM,GSW,11,3.7,1.6,1.1,0.5
2025-10-27,Scottie Barnes,TOR,SAS,15,2.1,0.8,0.5,0.5
2025-10-27,Shaedon Sharpe,POR,LAL,14,4.2,1.8,0.5,0
2025-10-27,Shai Gilgeous-Alexander,OKC,DAL,18,11.8,1.1,2.1,0.3
2025-10-27,Stephen Curry,GSW,MEM,15,4.2,1.1,0.8,1.1
2025-10-27,Stephon Castle,SAS,TOR,15,11.3,1.3,1.1,0.3
2025-10-27,Steven Adams,HOU,BKN,4,1.1,2.1,0.3,0
2025-10-27,Svi Mykhailiuk,UTA,PHX,19,2.9,0.8,0.8,0.5
2025-10-27,Tari Eason,HOU,BKN,13,11.3,1.3,1.3,1.3
2025-10-27,Taylor Hendricks,UTA,PHX,5,0,1.6,0,0
2025-10-27,Terance Mann,BKN,HOU,11,10.8,1.6,0,0.8
2025-10-27,Terrence Shannon Jr.,MIN,DEN,13,2.4,0.8,0.3,0.3
2025-10-27,Thomas Bryant,CLE,DET,2,1.1,0.5,0,0
2025-10-27,Tim Hardaway Jr.,DEN,MIN,16,10.3,0.3,0.8,1.1
2025-10-27,Tobias Harris,DET,CLE,4,2.6,0.8,0.3,0.5
2025-10-27,Tolu Smith,DET,CLE,2,2.9,1.1,0,0
2025-10-27,Toumani Camara,POR,LAL,15,1.1,1.1,0.8,0
2025-10-27,Trae Young,ATL,CHI,17,10.8,0.8,4.5,0.3
2025-10-27,Trayce Jackson-Davis,GSW,MEM,2,0.5,0.3,0.3,0
2025-10-27,Tre Jones,CHI,ATL,15,3.7,1.8,2.4,0.5
2025-10-27,Trey Murphy III,NOP,BOS,17,1.8,1.3,1.3,0
2025-10-27,Tristan Da Silva,ORL,PHI,4,0,0.5,0.3,0
2025-10-27,Tyrese Martin,BKN,HOU,12,2.9,1.1,0.5,0.8
2025-10-27,Tyrese Maxey,PHI,ORL,21,22.1,1.1,2.1,1.1
2025-10-27,Tyrese Proctor,CLE,DET,3,0.8,0.5,0.3,0.3
2025-10-27,Tyson Etienne,BKN,HOU,1,0,0,0,0
2025-10-27,Tyus Jones,ORL,PHI,3,0.5,0.8,0.5,0
2025-10-27,Victor Wembanyama,SAS,TOR,15,12.3,4,1.1,0
2025-10-27,VJ Edgecombe,PHI,ORL,20,13.4,1.1,1.8,0.5
2025-10-27,Walker Kessler,UTA,PHX,18,12.8,2.9,1.1,0.3
2025-10-27,Walter Clayton Jr.,UTA,PHX,12,1.6,0.8,0.5,0.5
2025-10-27,Wendell Carter Jr.,ORL,PHI,17,2.6,2.6,0.5,0.3
2025-10-27,Will Richard,GSW,MEM,2,1.1,0.5,0.3,0
2025-10-27,Xavier Tillman Sr.,BOS,NOP,2,1.1,0,0.3,0
2025-10-27,Yang Hansen,POR,LAL,2,0.3,0.3,0,0
2025-10-27,Yves Missi,NOP,BOS,5,2.9,1.8,0.8,0
2025-10-27,Zaccharie Risacher,ATL,CHI,10,0.5,0,0,0
2025-10-28,Aaron Wiggins,OKC,SAC,18,5.4,1.8,1.8,1.2
2025-10-28,Adem Bona,PHI,WAS,5,0.6,1.5,0,0
2025-10-28,Ajay Mitchell,OKC,SAC,13,5.4,0,0.3,0.9
2025-10-28,AJ Green,MIL,NYK,13,2.7,1.2,0,0.9
2025-10-28,Alexandre Sarr,WAS,PHI,19,17,3.3,1.5,0.9
2025-10-28,Alex Caruso,OKC,SAC,13,2.4,0.6,0.9,0.6
2025-10-28,Al Horford,GSW,LAC,11,0.6,1.2,0,0
2025-10-28,Amir Coffey,MIL,NYK,4,2.4,0.6,0,0.3
2025-10-28,Andre Drummond,PHI,WAS,3,1.8,3,0,0
2025-10-28,Andrew Wiggins,MIA,CHA,16,11.5,0.6,0.6,0.9
2025-10-28,Ariel Hukporti,NYK,MIL,4,0,0.9,0.3,0
2025-10-28,Bam Adebayo,MIA,CHA,16,14.3,1.8,0.6,0.9
2025-10-28,Bobby Portis,MIL,NYK,5,2.7,0.6,0,0.3
2025-10-28,Bogdan Bogdanovic,LAC,GSW,3,0.6,0.3,0,0
2025-10-28,Branden Carlson,OKC,SAC,1,0.6,0.3,0,0
2025-10-28,Brandin Podziemski,GSW,LAC,14,3.6,1.5,1.2,0.6
2025-10-28,Brook Lopez,LAC,GSW,10,0.9,0.6,0.3,0
2025-10-28,Brooks Barnhizer,OKC,SAC,2,0.6,0.3,0,0
2025-10-28,Bub Carrington,WAS,PHI,20,3,1.5,1.5,0.6
2025-10-28,Buddy Hield,GSW,LAC,3,0.6,0.9,0,0
2025-10-28,Cam Christie,LAC,GSW,2,1.2,0,0,0.3
2025-10-28,Cam Whitmore,WAS,PHI,4,2.7,0,0,0.3
2025-10-28,Cason Wallace,OKC,SAC,14,2.4,0.3,0.9,0.6
2025-10-28,Chris Paul,LAC,GSW,4,0,0.3,0.6,0
2025-10-28,Chris Youngblood,OKC,SAC,1,0,0,0.3,0
2025-10-28,CJ McCollum,WAS,PHI,21,4.2,0.3,2.1,0.6
2025-10-28,Cole Anthony,MIL,NYK,13,1.2,1.2,2.7,0
2025-10-28,Collin Sexton,CHA,MIA,14,5.4,1.5,1.8,0.6
2025-10-28,Corey Kispert,WAS,PHI,13,3.9,1.5,0.3,0.6
2025-10-28,Davion Mitchell,MIA,CHA,16,2.4,1.2,2.7,0
2025-10-28,DeMar DeRozan,SAC,OKC,18,10.4,0.3,0.9,0
2025-10-28,Dennis Schröder,SAC,OKC,17,2.4,1.5,0.9,0
2025-10-28,Derrick Jones Jr.,LAC,GSW,13,0.9,0.6,0.3,0.3
2025-10-28,Devin Carter,SAC,OKC,2,1.2,0.3,0.3,0
2025-10-28,Domantas Sabonis,SAC,OKC,19,3,5.4,0.9,0
2025-10-28,Draymond Green,GSW,LAC,16,2.1,2.1,1.2,0.3
2025-10-28,Drew Eubanks,SAC,OKC,4,0,1.2,0,0
2025-10-28,Dru Smith,MIA,CHA,5,1.5,0,1.5,0.3
2025-10-28,Eric Gordon,PHI,WAS,1,0,0,0,0
2025-10-28,Gary Payton II,GSW,LAC,2,0,0,0,0
2025-10-28,Gary Trent Jr.,MIL,NYK,16,3.3,0.9,0.9,0.6
2025-10-28,Giannis Antetokounmpo,MIL,NYK,18,20.3,2.4,2.1,0
2025-10-28,Gui Santos,GSW,LAC,1,0,0,0,0
2025-10-28,Isaiah Hartenstein,OKC,SAC,16,1.2,4.2,0.9,0
2025-10-28,Ivica Zubac,LAC,GSW,13,4.2,3.6,0.3,0
2025-10-28,Jabari Walker,PHI,WAS,2,2.4,0.6,0,0
2025-10-28,Jahmir Young,MIA,CHA,1,0,0,0.3,0
2025-10-28,Jahmyl Telfort,LAC,GSW,1,0,0,0,0
2025-10-28,Jaime Jaquez Jr.,MIA,CHA,15,15.4,1.2,1.5,0.6
2025-10-28,Jalen Brunson,NYK,MIL,19,19.8,1.2,0.9,0.3
2025-10-28,James Harden,LAC,GSW,17,11,1.2,0.3,0.3
